"Vaccination.Coverage.Percentage....","Denominator","Race.Sort.Order","Visual.Figure.Number","Week_Ending_Date","Race.and.Ethnicity","Vaccination.Coverage.Status","Pregnancy.Status.at.Vaccination","Pregnancy.Vaccination.Order"
26.6393371931277,104348.808630163,1.75063029653393,1.8471153061837,"05/28/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
11.3852755241096,28511.4021637402,3.62862919713371,1.82163921068422,"05/07/2022","White, NH","Fully Vaccinated","Any","2"
53.2681166274939,16899.4021634446,5.14237911696546,1.89760041795671,"07/09/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
50.7193074797513,25277.7269021308,1.63430272159167,1.37429688498378,"05/14/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
62.1915171472589,42311.0524776794,5.09841640852392,1.3063013474457,"04/15/2023","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","3"
28.1077540557599,40236.0753639678,2.23001708183438,1.91896405839361,"06/04/2022","White, NH","Fully Vaccinated","Any","2"
54.6844917847076,34437.6939215208,1.48508982756175,1.32115125725977,"02/04/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
89.4903989990009,8146.8464479954,1.81850726739503,1.92531745252199,"03/27/2021","White, NH","Fully Vaccinated","Any","1"
67.1114038423402,98787.0105288138,4.32177601987496,1.6030377978459,"01/01/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
6.84989887014963,61521.8249244494,4.38714058394544,1.58116451813839,"06/11/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
40.7405522487592,26104.4986467396,1.66475938074291,1.73567920038477,"05/07/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
4.83438518943731,93002.5696826766,5.89761992357671,1.39967869943939,"05/22/2021","Hispanic/Latino","Fully Vaccinated","Any","3"
30.6618629182689,51196.5331961985,1.73306237813085,1.36706903576851,"01/08/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
66.2758790382184,58837.6687836077,5.70908376970328,1.43121137120761,"07/30/2022","White, NH","Fully Vaccinated","Any","NULL"
0.370856724330224,83477.9497062061,4.50175872445107,1.33602184802294,"03/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
69.7034262527246,69579.5458598435,3.83981451764703,1.6980867923703,"05/28/2022","Black, NH","Fully Vaccinated","Any","3"
41.8066615721444,18376.9774766788,2.23174494714476,1.26819817721844,"02/26/2022","White, NH","Fully Vaccinated","During Pregnancy","NULL"
65.0918836073717,36369.3633557707,2.70435766223818,1.85349240200594,"07/24/2021","White, NH","Fully Vaccinated","Any","2"
60.1854662637692,100443.507254396,5.19880972709507,1.93085670750588,"06/04/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
51.6582569727441,22785.4181852723,5.60760733112693,1.46469203196466,"11/19/2022","Asian, NH","Fully Vaccinated","Any","1"
63.5543093902292,80017.4020909905,3.57682443596423,1.00606797146611,"08/14/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
59.3470617612591,50368.8736248196,5.440560991643,1.94081088365056,"06/04/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
26.1284986976534,18017.8206171677,4.52036101510748,1.43345762765966,"04/03/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
8.78072284734808,24515.4499488047,3.11881394847296,1.83320125006139,"04/30/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
86.9066452932777,72371.2029661741,2.50134551688097,1.51524102664553,"02/18/2023","All Races/Ethnicity","Fully Vaccinated","Any","1"
66.4909628294874,17678.3373996969,5.816922203172,1.48003819584846,"04/24/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
55.3289292118745,45928.9331978622,1.62410298036411,1.14466112712398,"03/25/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
10.8295779387234,49563.4965902539,4.40170266455971,1.05794575531036,"12/11/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
49.6883918979904,67042.3378484901,5.0991957182996,1.65003904979676,"03/19/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","1"
23.7268918859772,29196.2923027107,2.08137410948984,1.37355378270149,"09/10/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
81.1219830571208,50877.3584531725,3.97043589525856,1.0245865508914,"01/22/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
0.828949105949141,20475.6740091057,1.80847965320572,1.07483346411027,"04/23/2022","Asian, NH","Fully Vaccinated","Any","1"
21.3320147146471,90950.8391579445,3.02763259760104,1.83020327752456,"03/06/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
11.7430269590579,19563.8265925257,2.19442549534142,1.73429430532269,"11/12/2022","Black, NH","Fully Vaccinated","Any","NULL"
29.4588531481102,12619.0719803595,3.63799422769807,1.04812013567425,"05/07/2022","Other, NH","Fully Vaccinated","During Pregnancy","2"
65.5938196114032,94576.0357622243,4.35477400571108,1.72507620276883,"04/08/2023","Black, NH","Fully Vaccinated","Any","NULL"
89.5545947564766,34229.8671325995,5.53782485099509,1.01380671747029,"05/06/2023","Other, NH","Fully Vaccinated","Any","NULL"
64.5765575566795,80188.67102818,2.66398591245525,1.61095651169308,"02/18/2023","Other, NH","Fully Vaccinated","Any","NULL"
45.550914932345,44510.1551593684,2.21268249698915,1.22256360342726,"07/23/2022","Other, NH","Fully Vaccinated","During Pregnancy","1"
39.3751047661062,49289.7666415656,2.549943680875,1.62049130955711,"09/24/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","2"
85.6789201303152,19881.6515108265,2.13402767456137,1.56437873025425,"11/20/2021","White, NH","Fully Vaccinated","Any","2"
10.852388333925,18338.5691444243,1.6150156725198,1.50746957305819,"07/16/2022","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
6.78560944804922,18813.4147288946,2.33877812768333,1.25734021747485,"07/24/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
80.2786407994805,55995.8932185243,5.61826818529516,1.35890758875757,"08/07/2021","Black, NH","Fully Vaccinated","Any","2"
38.3280241838889,53796.3269508511,1.28242079773918,1.28798293718137,"12/04/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
3.8251692939084,66370.0774944755,3.50727573409677,1.19001289620064,"01/02/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
58.4640255709877,49174.2028494619,4.96892968099564,1.63051022286527,"03/19/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
42.3163103692001,9294.8339322398,5.18963672593236,1.01077149086632,"03/27/2021","Black, NH","Fully Vaccinated","Any","NULL"
55.7987289357232,4176.33891501906,3.88136834162287,1.14482245361432,"11/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
24.4546335581224,26209.4998411259,2.20925044990145,1.50936816562898,"04/23/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
14.203764384985,90254.2052357399,3.91031112428755,1.46579301008023,"09/03/2022","Other, NH","Fully Vaccinated","Any","NULL"
10.3171606003772,30842.5764369266,1.6875778362155,1.52104444778524,"10/23/2021","Hispanic/Latino","Fully Vaccinated","Any","2"
45.843762543099,64563.9092169225,3.41356162005104,1.6907343599014,"01/16/2021","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
49.4873155619949,65581.8405793039,1.46842806390487,1.99994135648012,"10/29/2022","Asian, NH","Fully Vaccinated","Any","NULL"
12.700350907445,104627.737075029,2.52484763995744,1.94886948587373,"08/06/2022","White, NH","Fully Vaccinated","Any","1"
15.3301452229265,23089.9468204386,4.38352677295916,1.95244940463454,"12/31/2022","Hispanic/Latino","Fully Vaccinated","Any","2"
68.8072746812599,80321.4081223751,2.02567494148389,1.6841914053075,"01/15/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","3"
47.623763137171,28301.7885339693,2.97459253016859,1.73614705004729,"05/08/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
77.7473389892606,36961.3085460886,5.01426553027704,1.95680566015653,"10/22/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
60.8220154055161,3986.90982231824,2.1416034726426,1.2072602212429,"04/10/2021","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
1.17760498048738,105163.78039427,1.38453758927062,1.67478324985132,"04/01/2023","Asian, NH","Fully Vaccinated","Any","NULL"
62.5958607935579,48221.0194860462,4.89112453907728,1.09768124553375,"11/26/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
80.5217500136001,105190.716543668,4.35069848340936,1.49870697432198,"05/01/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
57.0560708320001,23652.8147004065,3.55554836825468,1.75805063312873,"06/26/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
9.68870734102093,14975.226330338,2.07001030119136,1.01201858278364,"03/18/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
83.1721879072487,29151.7199288907,1.93846649397165,1.15987624414265,"02/12/2022","White, NH","Fully Vaccinated","Any","2"
60.9852230180986,72898.8377187951,4.0557358788792,1.1103519462049,"03/04/2023","Other, NH","Fully Vaccinated","Any","NULL"
13.4180122476071,62390.9101544567,1.19370744819753,1.80299017811194,"06/11/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
67.3043683592929,46010.7384068824,2.14720276673324,1.37487742677331,"12/17/2022","White, NH","Fully Vaccinated","Before and During Pregnancy","1"
85.1166772273136,77856.9214144251,5.11968944827095,1.63063861546107,"05/07/2022","Other, NH","Fully Vaccinated","Any","NULL"
37.9967388187302,62078.940631232,2.50184124941006,1.76185134565458,"10/23/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
26.8843939586543,62429.6805336415,1.08045904687606,1.24861979205161,"01/28/2023","White, NH","Fully Vaccinated","Before Pregnancy","NULL"
23.4262283144519,63688.3211737114,5.80791795882396,1.37353183235973,"09/17/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
20.1261829165975,26320.8820919185,1.43873346759938,1.3394751935266,"03/20/2021","Black, NH","Fully Vaccinated","Any","NULL"
51.0785872144159,14162.4125081473,4.74011698528193,1.70665835170075,"06/11/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
68.3255069941515,78602.5770361286,5.18004106264561,1.57166295778006,"01/07/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
60.465200196323,65969.0899815147,1.07990267360583,1.1437070867978,"09/24/2022","White, NH","Fully Vaccinated","Any","NULL"
49.3510083245113,100459.467088946,5.26430749124847,1.29665742721409,"11/26/2022","Asian, NH","Fully Vaccinated","Any","NULL"
73.2751682963222,101341.403242885,3.75148632586934,1.39199247094803,"09/11/2021","Asian, NH","Fully Vaccinated","Any","NULL"
68.5527622248279,79450.5650626766,2.69843704206869,1.52220298838802,"01/30/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","2"
1.81218249765225,47892.2739998291,2.62850935943425,1.58589818095788,"12/11/2021","Asian, NH","Fully Vaccinated","Any","NULL"
34.3956041220808,21418.9342053824,4.19610056001693,1.30907618370838,"02/25/2023","Other, NH","Fully Vaccinated","Any","NULL"
4.59447425957769,47938.8901196821,1.63923648325726,1.35965327802114,"10/08/2022","White, NH","Fully Vaccinated","Any","NULL"
72.0506352363853,81244.4810558602,2.55560550745577,1.92930857324973,"08/13/2022","Other, NH","Fully Vaccinated","Before and During Pregnancy","1"
83.4100389512256,97183.2648349826,3.91541303275153,1.54491800651886,"05/07/2022","All Races/Ethnicity","Fully Vaccinated","Any","1"
48.9966328527778,95927.9072435866,4.79598119296134,1.58902552304789,"09/17/2022","White, NH","Fully Vaccinated","Any","2"
76.9685233953875,86645.3904788154,3.75851570884697,1.25119053549133,"05/06/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
52.6957265552832,23961.6498097396,4.43893652665429,1.38876719539985,"07/09/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
60.3496250085533,8678.83496012678,2.85632168781012,1.64592625596561,"04/08/2023","All Races/Ethnicity","Fully Vaccinated","Any","2"
46.1717080653179,52383.4809594643,5.53373428434134,1.36526605347171,"07/31/2021","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
68.876378212776,63728.4545558926,5.87867661868222,1.46769915008917,"04/17/2021","Black, NH","Fully Vaccinated","Any","NULL"
81.5736145979958,13462.8433867448,4.83047090726905,1.17701809061691,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
74.0888484495459,100426.675023029,1.06133056827821,1.48123694886453,"05/01/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
6.45029602046125,20194.0887678727,3.61301987920888,1.93158024945296,"05/15/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
0.351839777966961,97435.4160281669,4.99523125728592,1.02566042984836,"11/19/2022","Black, NH","Fully Vaccinated","Any","3"
4.71353501183912,16634.3746378629,2.03727785171941,1.3831839018967,"07/31/2021","Hispanic/Latino","Fully Vaccinated","During Pregnancy","NULL"
78.2503842305392,71093.2275742118,2.93140891962685,1.25026102154516,"12/31/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
52.034938753699,83441.6841703362,3.71191389416344,1.57764682290144,"08/06/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
28.3399842551211,81463.855257553,4.72126541100442,1.06815892038867,"02/05/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
86.6397602760466,72093.9850419536,2.66666215867735,1.6503646906931,"12/18/2021","Other, NH","Fully Vaccinated","Any","NULL"
53.3847962589003,15401.6731967507,2.62457619095221,1.05416793772019,"05/14/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
47.986263021687,90288.6401295997,3.11871518404223,1.29106372431852,"08/07/2021","Other, NH","Fully Vaccinated","Before Pregnancy","1"
34.6694814400747,66534.8723926004,2.38150674523786,1.31069437088445,"01/30/2021","Black, NH","Fully Vaccinated","Any","NULL"
28.8556566231418,88772.8599888536,4.13045074813999,1.4416928270366,"03/05/2022","Asian, NH","Fully Vaccinated","Any","3"
72.9972788525512,20925.5233520698,1.21798922447488,1.43612609920092,"12/11/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
3.78533071198035,4673.617922768,4.0326739337761,1.99217923730612,"06/26/2021","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
32.8459653336089,36555.8951723564,3.08524548448622,1.61164162075147,"05/01/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
77.3507061176235,31080.4316708143,1.21809511235915,1.31500149774365,"07/02/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","3"
63.0245760382852,87637.7807872037,5.96703870245256,1.86242133937776,"02/11/2023","All Races/Ethnicity","Fully Vaccinated","Any","3"
61.8091285100207,98672.8311662483,4.13280520495027,1.33769589895383,"05/29/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
31.4257592617068,16636.045244464,5.1942007583566,1.67162339389324,"02/26/2022","Asian, NH","Fully Vaccinated","During Pregnancy","1"
50.0877691956935,96603.8549774427,2.98542314930819,1.89951508818194,"02/05/2022","White, NH","Fully Vaccinated","Any","NULL"
12.3930986655643,65239.2106466414,5.7654449287802,1.84424779121764,"10/09/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","1"
70.8793195358478,44375.6296599966,2.8919889011886,1.08959943195805,"08/14/2021","Other, NH","Fully Vaccinated","During Pregnancy","3"
80.0836902140407,71404.2960923952,5.09947543754242,1.29933631652966,"05/22/2021","Asian, NH","Fully Vaccinated","Any","NULL"
18.4298582615331,81767.8388195112,1.03613275708631,1.53086853749119,"02/12/2022","White, NH","Fully Vaccinated","Any","NULL"
69.5872534194728,56755.4603779754,5.36871327110566,1.37910197372548,"05/15/2021","Other, NH","Fully Vaccinated","During Pregnancy","NULL"
53.8515753564192,43787.4707339583,1.36971996771172,1.84525086730719,"03/13/2021","Asian, NH","Fully Vaccinated","Any","NULL"
86.4775777392089,101943.133868446,5.08352125436068,1.86107656639069,"06/12/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
14.3295623044018,8613.67905100272,3.93021518271416,1.68133828393184,"05/20/2023","Black, NH","Fully Vaccinated","Any","NULL"
47.4954769555014,19233.6287470486,4.41373177245259,1.50048159668222,"02/20/2021","Black, NH","Fully Vaccinated","Any","NULL"
78.8455684879795,74564.5200312592,4.57078861794434,1.80094910576008,"08/28/2021","White, NH","Fully Vaccinated","Any","NULL"
78.5344581465935,77714.8741086172,2.4005263929721,1.04645486129448,"11/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
2.1390844845213,14659.9161153536,4.36756779113784,1.26177825545892,"03/27/2021","White, NH","Fully Vaccinated","During Pregnancy","NULL"
88.1228393212426,50919.6133711101,2.4851968921721,1.19862145278603,"09/24/2022","Asian, NH","Fully Vaccinated","Any","NULL"
44.2672450979473,68994.7374618645,3.85522887366824,1.81614781892858,"12/04/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
35.1420801698696,44052.4963633858,1.27353090699762,1.84317482286133,"12/31/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
37.7052128778538,104451.809737466,2.73804208403453,1.83280635951087,"05/29/2021","Hispanic/Latino","Fully Vaccinated","During Pregnancy","NULL"
8.39120159111917,72718.8781383564,3.48839542153291,1.27068676962517,"03/19/2022","Asian, NH","Fully Vaccinated","Before Pregnancy","1"
14.6113716810476,35726.1036600752,3.65844492358156,1.01949392282404,"05/20/2023","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","3"
36.6091095135547,19280.5569027665,5.07884188694879,1.63060047267936,"05/01/2021","Other, NH","Fully Vaccinated","Any","NULL"
30.8658443083288,34294.1254497597,3.55163233261555,1.7480582697317,"10/23/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
37.4977480257628,13248.5865021308,5.24472900805995,1.50567384716123,"02/12/2022","Other, NH","Fully Vaccinated","Any","NULL"
27.4559379586251,6362.89972219826,3.97096431604587,1.36462966701947,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
50.5933325331425,35233.8898962722,3.68947645672597,1.30982106854208,"04/29/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
14.0754357966827,79206.5343865966,4.13520206720568,1.35960437194444,"07/17/2021","Hispanic/Latino","Fully Vaccinated","During Pregnancy","NULL"
86.3791527019115,101363.427120573,2.45986904739402,1.36287430371158,"02/11/2023","Black, NH","Fully Vaccinated","Any","NULL"
3.97018626923673,45955.2952628941,3.83619569148868,1.53864918788895,"11/13/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
33.6058441689704,56790.0422237806,5.99749991227873,1.65236765076406,"07/30/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
86.9241653296631,10500.4408713814,5.60226984228939,1.40341197722591,"06/04/2022","Black, NH","Fully Vaccinated","Any","3"
58.2821046704426,67744.2659515506,4.84671596926637,1.58300179825164,"07/24/2021","Black, NH","Fully Vaccinated","Any","NULL"
5.53201407368761,39604.1701236586,5.21866355813108,1.69577346136793,"12/18/2021","Black, NH","Fully Vaccinated","During Pregnancy","2"
37.0181173427962,46862.5268714621,5.61139934253879,1.89152335235849,"10/02/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
38.4592336059082,101737.699125371,4.00395068363287,1.94795912480913,"12/11/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
45.8866750487359,72951.964971228,2.8390096409712,1.42081076465547,"08/07/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
40.5988719416549,76765.9049714694,4.7350175040774,1.63660392141901,"05/15/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
56.2805029302137,20996.9394851779,3.42430369602516,1.17794939898886,"12/11/2021","Black, NH","Fully Vaccinated","Any","1"
12.6400071733631,24354.2016647786,1.02405411214568,1.08031657733954,"08/13/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
81.987559993146,92858.8841233975,4.36571222869679,1.5658833917696,"04/16/2022","Black, NH","Fully Vaccinated","Any","NULL"
51.4207277103793,88885.955580821,3.01823789277114,1.81698935572058,"04/16/2022","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
49.5097358245868,76986.1122958856,5.76591017330065,1.75969896628521,"12/31/2022","Asian, NH","Fully Vaccinated","Any","NULL"
10.5495343137067,32238.9701151301,1.67185709718615,1.5718239499256,"05/15/2021","Asian, NH","Fully Vaccinated","Before and During Pregnancy","1"
68.8111584097613,25003.8632982778,2.88859972753562,1.98875435185619,"06/03/2023","Black, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
43.196761037386,53931.0083851987,5.49928516405635,1.99517151387408,"01/21/2023","All Races/Ethnicity","Fully Vaccinated","Any","1"
70.6117929947795,56740.9141263328,5.01670504943468,1.32143744057976,"09/11/2021","Asian, NH","Fully Vaccinated","Any","NULL"
4.15619733890053,26005.6586022838,3.53213671967387,1.17201791936532,"02/18/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
74.0319735023193,81310.4991936735,1.09046867955476,1.37207843293436,"04/15/2023","Asian, NH","Fully Vaccinated","Any","2"
24.3275828033919,6123.07616180833,2.25136565999128,1.53894891683012,"04/24/2021","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
25.5413924306631,76055.5577307302,2.52994074858725,1.81124492408708,"11/27/2021","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
58.0829068200197,89228.5167067903,4.30862019909546,1.69868462905288,"07/24/2021","Black, NH","Fully Vaccinated","Any","NULL"
85.6151310518151,98383.6543164051,1.49088499508798,1.89995340863243,"11/05/2022","White, NH","Fully Vaccinated","During Pregnancy","1"
0.631960437144153,71027.2676009266,5.82645225478336,1.72325868345797,"05/06/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
31.7510757829528,31106.8479895564,5.33611828950234,1.25505004567094,"08/27/2022","Black, NH","Fully Vaccinated","Any","NULL"
37.8398289590143,25842.9480278904,2.42431285581551,1.30867166561075,"03/04/2023","Other, NH","Fully Vaccinated","Any","NULL"
41.3462747751502,91970.0220057573,3.17343618976884,1.74683736334555,"06/11/2022","White, NH","Fully Vaccinated","Any","1"
64.2658399129053,6128.35939237406,2.7047452100087,1.20524621219374,"11/20/2021","Other, NH","Fully Vaccinated","Any","NULL"
83.0622796079842,90158.8705166266,2.7406498757191,1.28598331613466,"03/27/2021","White, NH","Fully Vaccinated","Any","NULL"
56.6280962631572,56962.8633053417,2.52086609043181,1.8988708013203,"04/02/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","2"
81.4670145837357,47956.6675838849,5.57257984089665,1.16798003553413,"05/08/2021","Black, NH","Fully Vaccinated","Any","NULL"
68.3868230742635,98431.8738953008,2.41789425630122,1.14359660004266,"11/13/2021","White, NH","Fully Vaccinated","Any","1"
12.4486104193144,20378.0657537801,5.33923659496941,1.7334763079416,"08/14/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
13.8389154841891,42187.2795232655,5.08345647389069,1.54283563466743,"05/13/2023","White, NH","Fully Vaccinated","Any","NULL"
17.2754904757719,17679.8365465603,1.92293561785482,1.5424062886741,"10/22/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
39.1166181963868,18868.45593561,2.13613238208927,1.7031517776195,"02/05/2022","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
7.87590295651462,72488.6533368349,4.32812918582931,1.65148430038244,"04/24/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
20.2073340946343,60849.8625510572,3.34039627364837,1.76120710535906,"02/06/2021","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
51.6650257609086,51640.3398277599,1.54820031975396,1.28078755852766,"02/04/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
36.1352768075187,86196.1860652766,1.72824148810469,1.98409099434502,"08/20/2022","Other, NH","Fully Vaccinated","Before Pregnancy","NULL"
51.0615238745464,101597.190193115,2.58587166690268,1.96367139532231,"01/02/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
74.9150362466695,56095.2107856972,4.03601499181241,1.02809023414738,"10/22/2022","White, NH","Fully Vaccinated","Any","NULL"
57.9828778995434,75265.2742252944,5.73507631104439,1.74706685147248,"08/21/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
35.3523372790078,22040.3532392839,3.11293084779754,1.36677667917684,"06/05/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
64.0750608828384,39762.2802488885,5.6324428927619,1.35405247565359,"02/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
9.82681380130816,8707.05404741317,1.49820546875708,1.01939670136198,"12/24/2022","Black, NH","Fully Vaccinated","Any","NULL"
24.708132901811,19156.8143816264,5.33144479524344,1.75889388471842,"10/16/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","3"
53.626184020238,13732.76168639,2.30244115251116,1.15761834406294,"05/22/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
14.4646886527771,32145.7940015865,2.42016199650243,1.11227567493916,"06/05/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","2"
77.0647505623056,43069.0431271784,1.82929003867321,1.71381369489245,"09/11/2021","White, NH","Fully Vaccinated","Any","NULL"
76.5508459432516,68183.730295334,1.14978314051405,1.44521895237267,"10/08/2022","Asian, NH","Fully Vaccinated","Before Pregnancy","NULL"
43.1531791713322,75605.3683125218,1.49059320706874,1.02614082256332,"05/29/2021","Black, NH","Fully Vaccinated","Any","NULL"
69.8643986552255,36815.3388321341,1.59928875882179,1.9197449288331,"06/05/2021","Asian, NH","Fully Vaccinated","Any","3"
26.6746272695018,101881.69629388,1.97075054771267,1.78493036120199,"08/27/2022","Other, NH","Fully Vaccinated","During Pregnancy","2"
5.92621849807911,74525.3662971121,5.14796298486181,1.42510938178748,"03/12/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","2"
39.78014117321,20024.5990869161,1.07657130016014,1.12913855561055,"04/01/2023","All Races/Ethnicity","Fully Vaccinated","Any","3"
41.7275268641766,41197.167135946,2.92845453624614,1.81871801638044,"06/12/2021","White, NH","Fully Vaccinated","Any","3"
30.7863736271393,34392.4656679854,5.57178004900925,1.71680672629736,"07/03/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
16.7181707788724,50247.4571633614,1.07642832119018,1.41218730341643,"08/06/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
45.7818947352469,87436.3602972405,2.54825500678271,1.17491170321591,"12/17/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
1.73295006731059,27299.2733787477,3.14251344674267,1.01078014448285,"03/25/2023","Black, NH","Fully Vaccinated","Any","NULL"
69.8638493663398,44583.0002105311,3.81065532821231,1.34090273454785,"03/20/2021","White, NH","Fully Vaccinated","Any","NULL"
50.5377566543408,102536.211726437,5.60382733494043,1.18937209108844,"03/19/2022","Other, NH","Fully Vaccinated","During Pregnancy","3"
57.9240763203939,16292.907521724,3.58461209596135,1.56234253034927,"05/13/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
42.2994203141425,67789.8995080325,4.70019984897226,1.58812938630581,"05/08/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.2139101015637,75279.9573318616,4.08923071250319,1.28175587556325,"04/29/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
41.6478563020471,63810.5977306855,2.02874754811637,1.92598887695931,"06/26/2021","Asian, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
